order_item_id,order_id,product_id,quantity,unit_price
7573,2541,5,1,859.64
7574,2541,34,1,91.74
7575,2541,33,1,56.45
7576,2542,33,2,56.45
7577,2542,9,3,343.34
7578,2543,15,2,289.05
7579,2543,39,1,30.05
7580,2544,20,3,61.8
7581,2545,36,3,26.14
7582,2545,30,2,157.9
7583,2545,20,2,61.8
7584,2545,31,2,327.1
7585,2546,36,1,26.14
7586,2546,10,1,81.47
7587,2547,33,3,56.45
7588,2547,27,3,80.16
7589,2548,39,1,30.05
7590,2548,14,2,358.16
7591,2549,37,2,46.75
7592,2549,11,2,350.01
7593,2549,3,2,645.41
7594,2549,26,1,38.46
7595,2550,34,3,95.73
7596,2550,18,3,121.31
7597,2550,38,2,81.59
7598,2551,25,3,27.45
7599,2552,20,3,61.8
7600,2553,7,2,848.08
7601,2553,6,3,1195.82
7602,2553,27,3,80.16
7603,2553,22,3,12.8
7604,2553,38,2,81.59
7605,2554,7,2,848.08
7606,2554,14,3,358.16
7607,2555,28,2,328.32
7608,2555,34,1,101.12
7609,2555,32,3,388.54
7610,2555,31,1,327.1
7611,2556,5,1,859.64
7612,2556,38,3,81.59
7613,2556,23,2,10.43
7614,2556,15,2,289.05
7615,2556,36,1,26.14
7616,2557,8,1,244.45
7617,2557,24,1,44.99
7618,2557,2,3,896.03
7619,2557,3,2,645.41
7620,2558,40,3,31.96
7621,2558,11,1,368.08
7622,2558,5,2,810.96
7623,2558,17,2,42.95
7624,2559,37,3,46.75
7625,2559,6,1,1195.82
7626,2559,22,3,12.8
7627,2559,31,2,327.1
7628,2559,15,1,289.05
7629,2560,8,2,280.21
7630,2560,3,2,645.41
7631,2560,12,1,245.15
7632,2560,13,2,226.75
7633,2561,40,3,31.96
7634,2561,31,3,327.1
7635,2561,7,3,848.08
7636,2562,1,3,1154.6
7637,2562,8,2,280.21
7638,2562,22,1,12.8
7639,2562,20,1,61.8
7640,2563,28,3,328.32
7641,2563,33,3,56.45
7642,2563,22,2,12.8
7643,2563,27,1,80.16
7644,2563,36,3,26.14
7645,2564,25,3,27.45
7646,2564,31,2,327.1
7647,2564,38,2,72.47
7648,2564,19,1,121.07
7649,2564,14,2,358.16
7650,2565,17,3,42.95
7651,2565,22,2,12.8
7652,2565,34,3,101.12
7653,2565,29,2,243.6
7654,2566,18,2,121.31
7655,2566,29,3,222.61
7656,2567,32,1,388.54
7657,2567,11,2,398.95
7658,2567,39,3,30.05
7659,2567,42,2,50.21
7660,2568,16,2,121.53
7661,2569,31,3,285.54
7662,2570,38,1,81.59
7663,2570,13,3,226.75
7664,2570,12,3,272.12
7665,2570,39,3,30.05
7666,2571,14,2,335.95
7667,2571,4,1,185.43
7668,2571,18,3,121.31
7669,2571,6,1,1195.82
7670,2572,24,2,44.99
7671,2572,34,2,101.12
7672,2572,15,2,289.05
7673,2572,35,2,25.14
7674,2573,28,1,328.32
7675,2573,3,1,645.41
7676,2573,16,3,121.53
7677,2573,14,2,325.73
7678,2574,19,1,121.07
7679,2574,5,2,799.83
7680,2574,4,1,185.43
7681,2574,6,3,1195.82
7682,2574,2,2,896.03
7683,2575,37,3,46.75
7684,2575,41,1,59.15
7685,2575,31,1,327.1
7686,2575,13,2,226.75
7687,2576,31,1,327.1
7688,2576,34,1,101.12
7689,2576,38,2,81.59
7690,2577,12,2,242.28
7691,2578,4,3,185.43
7692,2578,31,1,327.1
7693,2578,6,3,1195.82
7694,2578,41,3,59.15
7695,2579,13,2,226.75
7696,2579,32,3,388.54
7697,2580,14,1,358.16
7698,2581,1,3,1154.6
7699,2581,32,2,388.54
7700,2581,38,2,69.6
7701,2581,5,2,859.64
7702,2581,3,2,577.97
7703,2582,29,3,243.6
7704,2582,34,1,101.12
7705,2582,18,3,121.31
7706,2583,19,3,105.15
7707,2583,1,1,1154.6
7708,2583,17,1,38.45
7709,2584,17,2,42.95
7710,2584,16,2,121.53
7711,2584,6,3,1195.82
7712,2584,28,2,328.32
7713,2585,38,1,81.59
7714,2585,14,3,326.87
7715,2585,2,2,896.03
7716,2586,40,1,31.96
7717,2586,4,3,160.03
7718,2586,8,3,280.21
7719,2586,24,2,44.99
7720,2587,16,2,121.53
7721,2587,23,1,10.43
7722,2588,23,2,10.43
7723,2589,14,1,358.16
7724,2589,11,3,398.95
7725,2589,2,1,849.11
7726,2589,8,2,246.37
7727,2590,3,3,607.24
7728,2590,25,2,27.45
7729,2591,4,2,185.43
7730,2591,23,3,10.43
7731,2592,39,3,30.05
7732,2592,29,1,243.6
7733,2592,14,3,358.16
7734,2592,38,3,81.59
7735,2593,35,1,25.14
7736,2594,28,1,328.32
7737,2594,18,1,121.31
7738,2595,27,2,80.16
7739,2595,34,1,91.14
7740,2595,6,3,1195.82
7741,2595,22,3,12.8
7742,2596,30,3,185.37
7743,2596,25,3,27.45
7744,2596,7,3,848.08
7745,2596,22,3,12.8
7746,2596,1,3,1047.47
7747,2597,3,1,645.41
7748,2597,16,2,121.53
7749,2597,22,2,12.8
7750,2598,24,3,44.99
7751,2598,22,1,12.8
7752,2599,22,2,12.8
7753,2599,20,2,61.8
7754,2599,29,1,243.6
7755,2599,41,3,51.56
7756,2600,16,1,121.53
7757,2600,31,3,327.1
7758,2600,39,2,30.05
7759,2600,40,3,31.96
7760,2600,3,3,645.41
7761,2601,7,1,848.08
7762,2601,28,2,328.32
7763,2601,9,3,343.34
7764,2602,22,1,12.8
7765,2602,2,2,896.03
7766,2603,8,1,280.21
7767,2603,10,2,81.47
7768,2603,32,1,388.54
7769,2604,18,2,121.31
7770,2604,7,3,848.08
7771,2605,36,2,26.14
7772,2605,16,2,121.53
7773,2605,19,2,121.07
7774,2606,14,1,358.16
7775,2606,24,3,44.99
7776,2606,31,1,327.1
7777,2606,27,3,80.16
7778,2606,33,1,56.45
7779,2607,31,1,327.1
7780,2608,6,3,1195.82
7781,2608,41,3,59.15
7782,2609,16,3,121.53
7783,2609,5,3,859.64
7784,2609,27,3,80.16
7785,2609,3,3,554.28
7786,2609,34,2,101.12
7787,2610,7,2,848.08
7788,2611,3,3,645.41
7789,2612,37,1,46.75
7790,2612,28,1,328.32
7791,2613,36,3,26.14
7792,2613,41,1,59.15
7793,2613,29,3,243.6
7794,2613,34,2,101.12
7795,2613,11,2,398.95
7796,2614,26,3,33.59
7797,2614,16,3,121.53
7798,2614,18,1,121.31
7799,2614,9,3,343.34
7800,2615,20,2,61.8
7801,2615,18,1,121.31
7802,2615,2,1,896.03
7803,2615,17,3,42.95
7804,2616,34,2,101.12
7805,2616,6,2,1195.82
7806,2616,36,3,26.14
7807,2617,17,1,42.95
7808,2617,25,3,27.45
7809,2617,40,2,31.96
7810,2618,20,3,61.8
7811,2618,42,1,50.21
7812,2618,10,3,81.47
7813,2618,13,3,226.75
7814,2619,25,3,27.45
7815,2619,27,1,80.16
7816,2619,34,3,101.12
7817,2619,5,1,859.64
7818,2619,8,3,280.21
7819,2620,9,2,343.34
7820,2620,12,2,272.12
7821,2620,4,2,164.79
7822,2620,15,3,260.57
7823,2621,21,2,62.91
7824,2621,32,2,388.54
7825,2621,33,3,56.45
7826,2621,16,2,121.53
7827,2621,4,2,185.43
7828,2622,30,3,185.37
7829,2622,33,1,56.45
7830,2622,25,2,25.35
7831,2623,17,2,42.95
7832,2623,41,1,59.15
7833,2623,39,2,30.05
7834,2623,14,2,358.16
7835,2624,12,2,272.12
7836,2624,3,3,645.41
7837,2624,4,2,185.43
7838,2625,16,2,110.28
7839,2626,22,2,12.8
7840,2627,21,2,62.91
7841,2627,4,1,185.43
7842,2627,35,3,25.14
7843,2627,6,2,1195.82
7844,2627,41,2,59.15
7845,2628,4,1,158.37
7846,2628,18,3,121.31
7847,2628,9,3,343.34
7848,2628,14,3,358.16
7849,2628,36,1,22.61
7850,2629,42,2,50.21
7851,2629,19,1,121.07
7852,2629,38,1,81.59
7853,2629,27,3,80.16
7854,2630,19,1,121.07
7855,2631,41,2,59.15
7856,2632,28,1,303.73
7857,2633,19,1,121.07
7858,2633,22,2,12.8
7859,2633,13,1,198.31
7860,2633,30,3,162.79
7861,2634,23,1,10.43
7862,2634,26,1,38.46
7863,2634,3,2,645.41
7864,2634,12,1,272.12
7865,2635,10,1,81.47
7866,2635,27,3,80.16
7867,2635,30,3,185.37
7868,2636,8,3,280.21
7869,2636,1,3,1154.6
7870,2636,23,3,10.43
7871,2637,5,1,775.61
7872,2638,13,1,226.75
7873,2638,12,1,254.84
7874,2638,16,2,121.53
7875,2638,24,3,44.99
7876,2638,37,2,46.75
7877,2639,29,3,243.6
7878,2640,3,2,645.41
7879,2640,10,3,81.47
7880,2641,8,1,280.21
7881,2641,37,2,43.36
7882,2641,2,1,896.03
7883,2642,7,1,848.08
7884,2642,4,2,185.43
7885,2642,39,3,30.05
7886,2643,31,1,327.1
7887,2643,24,1,41.93
7888,2643,20,2,57.3
7889,2644,41,3,54.93
7890,2645,4,3,185.43
7891,2645,8,3,280.21
7892,2645,12,3,272.12
7893,2645,22,1,12.8
7894,2646,29,3,243.6
7895,2647,25,1,27.45
7896,2647,39,1,30.05
7897,2647,29,3,243.6
7898,2647,24,3,44.99
7899,2648,23,3,10.43
7900,2649,36,2,26.14
7901,2649,13,2,226.75
7902,2649,16,2,110.62
7903,2649,42,2,50.21
7904,2649,5,1,859.64
7905,2650,10,1,81.47
7906,2650,22,2,12.8
7907,2650,37,3,46.75
7908,2651,26,2,38.46
7909,2651,12,3,272.12
7910,2651,1,1,1154.6
7911,2652,27,1,80.16
7912,2652,2,3,896.03
7913,2653,36,2,26.14
7914,2654,15,1,289.05
7915,2654,28,3,297.32
7916,2654,1,3,1154.6
7917,2654,38,1,81.59
7918,2654,42,1,50.21
7919,2655,34,2,101.12
7920,2655,30,1,185.37
7921,2655,32,3,388.54
7922,2656,7,3,848.08
7923,2657,20,2,61.8
7924,2657,28,2,328.32
7925,2657,2,2,896.03
7926,2657,32,3,388.54
7927,2658,8,2,280.21
7928,2658,14,3,358.16
7929,2658,24,3,44.99
7930,2659,12,2,244.01
7931,2659,23,2,10.43
7932,2659,3,3,645.41
7933,2659,4,3,185.43
7934,2659,32,2,388.54
7935,2660,17,2,42.95
7936,2660,33,1,56.45
7937,2660,29,3,243.6
7938,2660,19,3,121.07
7939,2661,16,3,121.53
7940,2661,24,1,44.99
7941,2661,25,1,27.45
7942,2661,39,1,30.05
7943,2661,38,1,81.59
7944,2662,25,1,27.45
7945,2662,32,3,388.54
7946,2663,3,3,597.95
7947,2663,14,2,358.16
7948,2664,33,2,56.45
7949,2664,31,2,327.1
7950,2665,39,3,30.05
7951,2665,18,2,121.31
7952,2666,38,1,81.59
7953,2666,13,3,226.75
7954,2666,19,1,105.59
7955,2666,24,2,44.99
7956,2667,16,3,121.53
7957,2668,42,2,50.21
7958,2668,4,3,185.43
7959,2668,21,3,62.91
7960,2669,5,3,859.64
7961,2669,9,2,343.34
7962,2670,5,3,859.64
7963,2671,11,3,370.51
7964,2671,4,2,185.43
7965,2671,40,2,31.96
7966,2671,18,2,121.31
7967,2672,27,3,80.16
7968,2673,35,2,25.14
7969,2673,21,3,62.91
7970,2673,2,2,896.03
7971,2673,26,1,35.45
7972,2673,37,1,46.75
7973,2674,17,2,42.95
7974,2674,40,1,30.23
7975,2674,13,1,226.75
7976,2674,23,1,10.43
7977,2675,42,3,50.21
7978,2675,8,2,280.21
7979,2675,14,2,358.16
7980,2675,10,2,81.47
7981,2675,41,3,50.8
7982,2676,30,1,185.37
7983,2676,24,2,44.99
7984,2676,26,3,38.46
7985,2677,19,1,121.07
7986,2677,27,1,80.16
7987,2677,11,2,398.95
7988,2678,10,3,81.47
7989,2678,16,2,121.53
7990,2679,15,2,289.05
7991,2679,18,3,121.31
7992,2679,25,2,27.45
7993,2680,16,3,121.53
7994,2681,7,2,742.9
7995,2681,26,3,33.37
7996,2681,13,1,226.75
7997,2682,25,3,25.0
7998,2683,22,3,12.8
7999,2683,18,2,121.31
8000,2683,8,1,247.72
8001,2683,13,3,226.75
8002,2683,14,1,358.16
8003,2684,8,3,280.21
8004,2684,29,2,243.6
8005,2684,42,3,44.33
8006,2684,40,3,31.96
8007,2684,7,3,848.08
8008,2685,42,2,50.21
8009,2686,19,1,121.07
8010,2687,26,1,38.46
8011,2687,37,2,46.75
8012,2687,38,2,81.59
8013,2688,7,2,848.08
8014,2689,42,3,50.21
8015,2689,20,2,61.8
8016,2689,28,3,328.32
8017,2689,40,1,31.96
8018,2689,33,1,56.45
8019,2690,30,2,185.37
8020,2690,21,2,62.91
8021,2690,39,3,28.27
8022,2690,7,2,848.08
8023,2691,7,1,848.08
8024,2692,23,2,10.43
8025,2693,19,3,121.07
8026,2693,12,3,272.12
8027,2694,26,1,38.46
8028,2694,12,1,235.1
8029,2694,31,1,327.1
8030,2695,28,1,328.32
8031,2695,29,1,243.6
8032,2695,3,3,645.41
8033,2695,31,3,327.1
8034,2695,25,3,27.45
8035,2696,26,3,38.46
8036,2696,31,2,327.1
8037,2696,20,1,55.3
8038,2696,4,2,185.43
8039,2697,14,2,358.16
8040,2697,3,1,645.41
8041,2698,10,2,81.47
8042,2698,19,2,121.07
8043,2698,30,1,185.37
8044,2698,9,3,343.34
8045,2699,28,2,328.32
8046,2699,15,1,289.05
8047,2699,38,1,81.59
8048,2699,36,1,26.14
8049,2700,41,2,59.15
8050,2700,11,2,398.95
8051,2701,18,1,121.31
8052,2702,6,3,1195.82
8053,2702,34,3,101.12
8054,2703,38,2,81.59
8055,2703,12,3,272.12
8056,2703,6,1,1195.82
8057,2703,42,2,50.21
8058,2703,13,3,203.61
8059,2704,37,3,46.75
8060,2704,19,2,121.07
8061,2704,40,2,31.96
8062,2705,5,3,859.64
8063,2705,16,2,121.53
8064,2706,36,2,26.14
8065,2706,18,1,121.31
8066,2706,23,3,10.43
8067,2707,3,3,567.58
8068,2707,21,3,62.91
8069,2708,2,3,896.03
8070,2709,15,1,289.05
8071,2709,26,2,38.46
8072,2709,23,2,9.11
8073,2709,39,1,26.33
8074,2710,30,3,185.37
8075,2710,3,1,553.77
8076,2710,13,1,226.75
8077,2710,12,3,272.12
8078,2710,14,3,358.16
8079,2711,29,1,210.99
8080,2711,21,3,62.91
8081,2711,9,3,343.34
8082,2712,5,2,859.64
8083,2712,6,1,1195.82
8084,2713,26,3,38.46
8085,2713,11,3,398.95
8086,2713,16,3,121.53
8087,2713,4,1,185.43
8088,2713,28,3,305.38
8089,2714,6,1,1195.82
8090,2714,3,2,564.92
8091,2714,9,3,293.4
8092,2715,41,2,59.15
8093,2715,36,3,26.14
8094,2715,31,1,327.1
8095,2715,35,3,25.14
8096,2716,2,1,896.03
8097,2716,18,3,121.31
8098,2717,7,2,848.08
8099,2717,3,1,645.41
8100,2718,41,2,51.0
8101,2719,37,3,46.75
8102,2719,20,1,61.8
8103,2719,9,1,343.34
8104,2719,4,3,185.43
8105,2720,9,1,343.34
8106,2720,6,3,1195.82
8107,2720,32,3,388.54
8108,2720,25,3,27.45
8109,2721,28,1,328.32
8110,2721,31,2,327.1
8111,2721,29,1,212.25
8112,2721,24,3,42.61
8113,2722,3,3,645.41
8114,2722,18,1,121.31
8115,2723,27,3,80.16
8116,2723,33,1,56.45
8117,2723,6,3,1131.47
8118,2723,42,3,50.21
8119,2723,30,2,185.37
8120,2724,23,2,10.43
8121,2725,7,3,848.08
8122,2725,35,1,23.63
8123,2725,41,2,59.15
8124,2725,21,1,62.91
8125,2725,16,2,110.15
8126,2726,21,1,62.91
8127,2726,27,3,70.98
8128,2726,30,2,185.37
8129,2726,1,2,1154.6
8130,2726,9,3,343.34
8131,2727,15,2,289.05
8132,2727,21,1,62.91
8133,2727,18,3,121.31
8134,2728,34,3,101.12
8135,2728,35,1,25.14
8136,2728,38,1,81.59
8137,2728,11,1,398.95
8138,2728,42,2,50.21
8139,2729,40,2,31.96
8140,2730,26,2,38.46
8141,2730,7,3,848.08
8142,2730,29,2,228.68
8143,2731,31,2,327.1
8144,2731,6,1,1195.82
8145,2731,34,1,101.12
8146,2731,27,2,80.16
8147,2732,27,1,80.16
8148,2732,31,2,327.1
8149,2732,6,1,1195.82
8150,2732,8,2,280.21
8151,2732,2,1,896.03
8152,2733,30,1,173.14
8153,2734,31,3,327.1
8154,2734,17,2,42.95
8155,2734,39,1,30.05
8156,2734,4,1,185.43
8157,2734,14,2,358.16
8158,2735,17,3,42.95
8159,2735,26,2,35.98
8160,2736,4,3,185.43
8161,2736,6,2,1195.82
8162,2737,25,3,27.45
8163,2737,24,1,44.99
8164,2737,7,3,790.15
8165,2738,18,2,121.31
8166,2738,13,2,226.75
8167,2738,10,3,81.47
8168,2738,23,2,8.96
8169,2739,22,2,10.97
8170,2740,2,1,896.03
8171,2740,25,1,27.45
8172,2741,24,1,44.99
8173,2742,29,1,243.6
8174,2742,42,3,46.57
8175,2742,16,1,108.28
8176,2742,24,3,44.99
8177,2743,18,3,106.45
8178,2743,10,2,81.47
8179,2743,27,2,80.16
8180,2744,9,3,321.07
8181,2744,42,3,50.21
8182,2744,40,3,31.96
8183,2744,24,1,44.99
8184,2744,4,1,164.06
8185,2745,4,1,185.43
8186,2745,14,1,358.16
8187,2745,41,2,59.15
8188,2745,22,2,12.8
8189,2745,42,3,46.12
8190,2746,17,2,42.95
8191,2746,19,3,121.07
8192,2746,9,2,343.34
8193,2747,25,2,27.45
8194,2747,17,1,36.54
8195,2747,38,3,81.59
8196,2747,16,3,121.53
8197,2747,3,2,645.41
8198,2748,24,3,44.99
8199,2748,14,3,358.16
8200,2748,32,3,388.54
8201,2748,30,3,185.37
8202,2749,17,1,42.95
8203,2750,13,1,202.58
8204,2750,39,3,30.05
8205,2750,28,3,328.32
8206,2751,30,3,175.22
8207,2751,2,2,896.03
8208,2751,29,1,243.6
8209,2752,14,1,358.16
8210,2753,20,3,61.8
8211,2753,16,2,121.53
8212,2753,41,2,59.15
8213,2753,39,2,30.05
8214,2753,33,1,56.45
8215,2754,37,2,46.75
8216,2754,27,2,80.16
8217,2754,17,3,42.95
8218,2755,8,2,280.21
8219,2755,12,2,272.12
8220,2755,29,3,243.6
8221,2755,13,2,226.75
8222,2755,7,3,848.08
8223,2756,11,1,398.95
8224,2757,31,1,327.1
8225,2757,25,2,27.45
8226,2758,25,1,24.85
8227,2758,22,1,12.8
8228,2758,24,1,44.99
8229,2759,35,1,23.32
8230,2759,39,2,30.05
8231,2760,9,2,343.34
8232,2760,29,3,243.6
8233,2760,27,3,80.16
8234,2760,32,1,388.54
8235,2760,31,2,327.1
8236,2761,39,3,30.05
8237,2761,27,1,80.16
8238,2762,1,1,1154.6
8239,2762,32,3,388.54
8240,2762,29,3,243.6
8241,2762,11,3,398.95
8242,2763,14,2,358.16
8243,2763,32,2,388.54
8244,2763,5,1,859.64
8245,2764,36,2,26.14
8246,2765,31,3,327.1
8247,2766,7,3,848.08
8248,2766,9,1,343.34
8249,2767,22,3,12.8
8250,2767,4,3,160.39
8251,2767,11,3,398.95
8252,2767,30,1,185.37
8253,2767,24,2,44.99
8254,2768,11,1,398.95
8255,2769,16,3,121.53
8256,2769,39,3,30.05
8257,2770,40,2,28.32
8258,2770,34,3,87.64
8259,2770,30,1,185.37
8260,2771,1,2,1154.6
8261,2771,39,1,30.05
8262,2771,19,3,121.07
8263,2771,5,1,859.64
8264,2772,32,3,388.54
8265,2772,42,2,50.21
8266,2772,23,3,10.43
8267,2772,34,1,101.12
8268,2773,19,3,121.07
8269,2774,40,2,31.96
8270,2774,19,2,121.07
8271,2774,26,1,38.46
8272,2774,9,1,343.34
8273,2775,42,2,50.21
8274,2775,36,2,26.14
8275,2776,10,2,81.47
8276,2776,7,2,848.08
8277,2776,32,1,388.54
8278,2776,25,2,25.48
8279,2777,3,3,645.41
8280,2777,29,3,243.6
8281,2777,36,3,26.14
8282,2778,35,2,25.14
8283,2778,21,1,57.54
8284,2778,29,2,243.6
8285,2779,33,2,56.45
8286,2780,14,1,310.17
8287,2780,30,3,185.37
8288,2780,31,1,327.1
8289,2781,10,1,81.47
8290,2781,17,1,42.95
8291,2781,16,2,121.53
8292,2781,29,1,243.6
8293,2781,35,1,25.14
8294,2782,12,1,272.12
8295,2782,28,3,328.32
8296,2782,38,1,81.59
8297,2782,9,2,304.34
8298,2782,4,2,185.43
8299,2783,36,2,26.14
8300,2784,8,1,280.21
8301,2784,24,2,44.99
8302,2784,15,1,289.05
8303,2784,10,3,81.47
8304,2784,20,2,61.8
8305,2785,3,1,645.41
8306,2785,14,1,358.16
8307,2785,2,2,896.03
8308,2785,13,1,204.43
8309,2785,18,2,121.31
8310,2786,29,1,213.69
8311,2786,2,2,786.53
8312,2786,32,1,388.54
8313,2786,3,2,551.88
8314,2786,28,2,328.32
8315,2787,19,3,121.07
8316,2787,13,3,226.75
8317,2787,25,2,27.45
8318,2788,23,2,10.43
8319,2789,17,2,42.95
8320,2789,24,3,41.66
8321,2789,33,3,56.45
8322,2790,15,2,266.91
8323,2790,41,3,59.15
8324,2790,5,1,859.64
8325,2791,41,1,54.5
8326,2792,11,1,398.95
8327,2792,8,1,280.21
8328,2792,21,1,62.91
8329,2792,37,1,46.75
8330,2792,2,2,896.03
8331,2793,31,1,327.1
8332,2793,5,2,859.64
8333,2793,24,2,44.99
8334,2793,18,2,121.31
8335,2794,7,2,848.08
8336,2795,32,2,388.54
8337,2795,29,2,243.6
8338,2795,26,2,38.46
8339,2795,24,2,39.83
8340,2796,42,2,50.21
8341,2796,9,2,343.34
8342,2796,38,1,81.59
8343,2797,32,3,388.54
8344,2797,34,1,101.12
8345,2797,9,2,343.34
8346,2797,38,1,81.59
8347,2797,36,2,24.05
8348,2798,11,3,398.95
8349,2798,39,3,30.05
8350,2798,35,1,25.14
8351,2798,30,2,165.26
8352,2798,15,2,289.05
8353,2799,17,1,36.89
8354,2800,16,1,104.66
8355,2800,2,3,896.03
8356,2801,21,1,62.91
8357,2801,22,2,12.8
8358,2801,34,2,86.71
8359,2801,32,1,388.54
8360,2801,24,2,44.99
8361,2802,21,2,62.91
8362,2802,5,3,859.64
8363,2803,22,2,12.8
8364,2803,23,3,10.43
8365,2804,37,1,46.75
8366,2804,23,3,10.43
8367,2804,35,2,25.14
8368,2804,28,2,328.32
8369,2804,17,3,39.15
8370,2805,9,2,343.34
8371,2805,17,2,42.95
8372,2805,28,1,328.32
8373,2805,39,2,30.05
8374,2806,34,3,101.12
8375,2806,24,2,44.99
8376,2806,8,3,280.21
8377,2806,32,1,364.36
8378,2807,5,2,859.64
8379,2807,39,3,30.05
8380,2807,4,1,185.43
8381,2807,40,1,31.96
8382,2808,8,3,239.34
8383,2808,24,2,44.99
8384,2809,27,1,70.83
8385,2809,12,2,272.12
8386,2809,10,1,81.47
8387,2810,13,1,226.75
8388,2810,9,3,343.34
8389,2810,25,2,23.48
8390,2811,34,1,88.81
8391,2811,19,2,121.07
8392,2811,5,2,754.77
8393,2811,18,1,121.31
8394,2811,11,3,398.95
8395,2812,4,2,162.53
8396,2812,38,1,81.59
8397,2812,41,1,55.64
8398,2812,37,1,46.75
8399,2812,39,1,30.05
8400,2813,9,2,343.34
8401,2813,32,1,388.54
8402,2814,29,1,243.6
8403,2815,36,2,26.14
8404,2815,7,1,848.08
8405,2815,19,2,121.07
8406,2816,37,3,46.75
8407,2816,9,2,343.34
8408,2817,42,1,50.21
8409,2818,37,2,46.75
8410,2818,4,3,185.43
8411,2819,33,2,56.45
8412,2819,12,1,272.12
8413,2819,19,3,104.5
8414,2820,8,2,280.21
8415,2820,39,3,30.05
8416,2820,10,2,81.47
8417,2820,29,3,243.6
8418,2821,27,3,80.16
8419,2822,42,1,44.06
8420,2822,21,2,62.91
8421,2822,39,2,30.05
8422,2822,6,2,1195.82
8423,2823,27,1,80.16
8424,2823,38,3,69.81
8425,2823,6,3,1195.82
8426,2823,17,2,42.95
8427,2823,10,3,81.47
8428,2824,29,1,243.6
8429,2824,35,1,25.14
8430,2824,21,2,62.91
8431,2824,31,1,279.45
8432,2824,7,1,848.08
8433,2825,28,2,328.32
8434,2825,42,3,50.21
8435,2825,31,2,327.1
8436,2825,29,3,243.6
8437,2825,22,2,12.8
8438,2826,15,3,289.05
8439,2826,12,2,272.12
8440,2827,19,2,106.69
8441,2827,5,1,859.64
8442,2827,22,1,12.8
8443,2827,27,3,80.16
8444,2827,13,3,226.75
8445,2828,37,2,46.75
8446,2828,24,2,41.78
8447,2828,38,3,81.59
8448,2829,10,2,81.47
8449,2829,12,3,272.12
8450,2829,37,1,42.37
8451,2830,17,2,42.95
8452,2831,30,1,185.37
8453,2831,42,2,50.21
8454,2832,20,3,61.8
8455,2832,14,1,358.16
8456,2832,4,1,185.43
8457,2832,12,1,272.12
8458,2833,24,1,44.99
8459,2833,41,3,59.15
8460,2834,6,3,1195.82
8461,2835,9,2,343.34
8462,2835,36,3,26.14
8463,2835,17,3,42.95
8464,2835,2,1,896.03
8465,2836,32,3,388.54
8466,2836,26,1,38.46
8467,2836,30,2,185.37
8468,2837,25,1,27.45
8469,2837,39,3,30.05
8470,2837,20,3,61.8
8471,2837,36,3,26.14
8472,2838,2,2,896.03
8473,2838,34,2,101.12
8474,2838,21,2,62.91
8475,2839,10,2,81.47
8476,2839,14,2,358.16
8477,2839,21,2,62.91
8478,2839,29,3,243.6
8479,2839,11,1,398.95
8480,2840,13,2,226.75
8481,2840,16,2,121.53
8482,2841,39,3,26.68
8483,2841,25,3,27.45
8484,2841,6,3,1195.82
8485,2842,31,3,327.1
8486,2842,40,2,31.96
8487,2842,11,1,398.95
8488,2842,18,3,121.31
8489,2842,17,3,42.95
8490,2843,27,3,80.16
8491,2843,6,1,1195.82
8492,2843,15,3,289.05
8493,2844,35,1,25.14
8494,2844,2,3,896.03
8495,2845,42,2,50.21
8496,2845,14,3,358.16
8497,2846,6,3,1195.82
8498,2847,14,1,326.9
8499,2847,7,1,848.08
8500,2847,33,2,56.45
8501,2847,24,1,44.99
8502,2848,5,1,859.64
8503,2848,19,1,108.78
8504,2849,31,1,327.1
8505,2849,12,3,254.38
8506,2849,3,1,598.51
8507,2849,8,2,280.21
8508,2850,1,3,993.56
8509,2851,30,2,185.37
8510,2852,19,3,121.07
8511,2852,20,1,61.8
8512,2853,5,3,859.64
8513,2853,21,2,62.91
8514,2853,19,1,121.07
8515,2854,29,3,243.6
8516,2854,1,1,1154.6
8517,2854,9,1,299.99
8518,2854,31,3,327.1
8519,2854,10,1,81.47
8520,2855,42,1,50.21
8521,2855,8,3,248.68
8522,2855,12,3,272.12
8523,2855,14,1,358.16
8524,2855,11,3,348.42
8525,2856,25,3,27.45
8526,2856,11,1,343.56
8527,2856,24,2,44.99
8528,2856,10,2,81.47
8529,2857,11,2,398.95
8530,2857,25,1,27.45
8531,2858,28,2,328.32
8532,2859,1,1,1154.6
8533,2859,12,2,272.12
8534,2859,21,2,62.91
8535,2859,7,1,848.08
8536,2859,22,1,12.8
8537,2860,14,2,358.16
8538,2860,42,1,50.21
8539,2860,2,1,808.39
8540,2861,29,2,243.6
8541,2862,36,2,26.14
8542,2862,19,2,112.37
8543,2863,4,3,185.43
8544,2863,1,1,1154.6
8545,2863,36,2,26.14
8546,2863,42,2,50.21
8547,2864,1,1,1154.6
8548,2864,6,2,1195.82
8549,2864,32,2,388.54
8550,2865,8,3,280.21
8551,2866,11,1,398.95
8552,2867,35,3,21.44
8553,2867,2,2,789.83
8554,2867,5,1,859.64
8555,2867,40,3,31.96
8556,2868,6,2,1063.43
8557,2869,37,2,46.75
8558,2869,28,3,328.32
8559,2869,33,1,56.45
8560,2869,36,2,26.14
8561,2870,41,3,51.74
8562,2870,20,3,61.8
8563,2870,35,3,21.68
8564,2871,27,2,80.16
8565,2871,32,1,388.54
8566,2871,26,2,34.86
8567,2872,10,2,76.58
